"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"61","32075534692","Oasis Fashion","Meet Caroline, our Sunday Girl and Digital Marketing Manager at the Museum of Royal Worcester. Steal her style here http://www.oasis-stores.com/gb/sunday-girl-royal-worcester.html","2017-06-04T07:29:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155233136319693/?type=3","32075534692_10155233136319693",NA,138,2,7
"62","32075534692","Oasis Fashion","Explore our perfectly printed collection, inspired by iconic porcelain from the Museum of Royal Worcester. http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-06-03T08:01:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155233134379693/?type=3","32075534692_10155233134379693",NA,164,4,4
"63","32075534692","Oasis Fashion","Which brew are you? Share your favourite type of tea below.","2017-06-02T06:45:15+0000","video","https://www.facebook.com/oasisfashions/videos/10155232924144693/","32075534692_10155232924144693",NA,37,9,0
"64","32075534692","Oasis Fashion","Our Sunday Girl, Aurelie dresses up her denim with beautiful blooms and a splash of sparkle. Steal her style here http://www.oasis-stores.com/gb/sunday-girl-royal-worcester.html","2017-06-01T13:00:15+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155230542909693/?type=3","32075534692_10155230542909693",NA,85,2,0
"65","32075534692","Oasis Fashion","Nothing says boho beauty like a bold, graphic print. Tell us if you prefer THIS pretty playsuit or THAT cute cami for a chance to WIN IT.","2017-05-31T15:45:19+0000","video","https://www.facebook.com/oasisfashions/videos/10155227683559693/","32075534692_10155227683559693",NA,652,858,114
"66","32075534692","Oasis Fashion","Say hello to the dream duo inspired by our collaboration with the Museum of Royal Worcester. http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-05-30T15:30:04+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155224569344693/?type=3","32075534692_10155224569344693",NA,468,8,7
"67","32075534692","Oasis Fashion","Meet the team! We tripped to Worcester to meet the lovely ladies behind the Museum of Royal Worcester. Steal their style here http://www.oasis-stores.com/gb/sunday-girl-royal-worcester.html","2017-05-29T10:00:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155211603604693/?type=3","32075534692_10155211603604693",NA,86,2,4
"68","32075534692","Oasis Fashion","Dreaming of your next destination? Us too... http://www.oasis-stores.com/gb/collections/social-summer/summer-blossom-maxi/061738.html","2017-05-27T07:30:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155211581434693/?type=3","32075534692_10155211581434693",NA,113,2,2
"69","32075534692","Oasis Fashion","Explore the picture-perfect prints inspired by iconic porcelain from the Museum of Royal Worcester. http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-05-26T13:00:00+0000","video","https://www.facebook.com/oasisfashions/videos/10155211554489693/","32075534692_10155211554489693",NA,91,1,3
"70","32075534692","Oasis Fashion","Take a slice of our newest collection with The Museum of Royal Worcester and download our exclusive wallpapers http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-05-25T09:00:06+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155208209974693/?type=3","32075534692_10155208209974693",NA,65,5,0
